YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,QV2M,T2M,WS10M
2023,4,3,6,82.05,6.05,0.03,0.13,82.02,11.05,17.52,1.98
2023,4,3,7,292.92,76.55,0.16,0.13,69.37,11.23,18.68,1.13
2023,4,3,8,513.08,124.22,0.16,0.14,56.88,10.93,21.02,0.34
2023,4,3,9,701.62,268.07,0.28,0.16,45.04,10.19,23.8,0.62
2023,4,3,10,838.73,277.59,0.25,0.15,34.73,10.01,25.71,0.94
2023,4,3,11,872.02,290.93,0.24,0.16,27.84,9.95,26.88,0.95
2023,4,3,12,882.4,247.96,0.2,0.15,27.18,9.89,27.48,0.62
2023,4,3,13,820.88,366.94,0.32,0.16,33.12,9.77,27.6,0.27
2023,4,3,14,692.83,466.93,0.47,0.16,42.98,9.7,27.48,0.82
2023,4,3,15,507.6,480.21,0.61,0.1,54.6,9.64,27.02,1.62
2023,4,3,16,295.85,298.85,0.56,0.07,67.01,9.58,26.12,2.19
2023,4,3,17,97.77,94.28,0.39,0.16,79.71,10.68,24.34,1.81
2023,4,3,18,3.27,6.93,0.48,0.07,89.4,10.99,22,1.91
2023,4,3,19,0,0,-999,-999,-999,10.68,21.31,1.9
2023,4,3,20,0,0,-999,-999,-999,10.44,20.84,1.83
2023,4,3,21,0,0,-999,-999,-999,10.19,20.26,1.81
2023,4,3,22,0,0,-999,-999,-999,10.01,19.81,1.66
2023,4,3,23,0,0,-999,-999,-999,10.01,19.38,1.47
2023,4,4,0,0,0,-999,-999,-999,10.07,18.79,1.46
2023,4,4,1,0,0,-999,-999,-999,10.07,18.15,1.52
2023,4,4,2,0,0,-999,-999,-999,9.95,17.75,1.5
2023,4,4,3,0,0,-999,-999,-999,9.89,17.18,1.6
2023,4,4,4,0,0,-999,-999,-999,9.83,16.51,1.8
2023,4,4,5,0,0,-999,-999,-999,9.77,15.87,1.96
2023,4,4,6,73.7,74.06,0.38,0.17,81.72,10.44,16.99,1.77
2023,4,4,7,272.45,279.23,0.58,0.09,69.11,10.62,18.95,2.14
2023,4,4,8,490.95,497.39,0.66,0.12,56.59,9.77,22.4,1.83
2023,4,4,9,685.83,687.79,0.71,0.13,44.73,9.34,24.55,1.33
2023,4,4,10,831.67,833.31,0.74,0.15,34.38,9.4,26.13,1.27
2023,4,4,11,895.08,891.63,0.73,0.14,27.46,9.52,27.42,1.58
2023,4,4,12,906,903.46,0.74,0.15,26.82,9.58,28.2,2.03
2023,4,4,13,845.12,841.16,0.73,0.14,32.84,9.58,28.44,2.56
2023,4,4,14,719.02,720.13,0.72,0.13,42.77,9.52,28.26,3.14
2023,4,4,15,540.17,545.86,0.69,0.12,54.45,9.4,27.69,3.61
2023,4,4,16,328.23,335.42,0.62,0.12,66.87,9.4,26.73,3.76
2023,4,4,17,116.8,120.45,0.49,0.16,79.58,10.31,24.76,2.76
2023,4,4,18,3.77,7.34,0.48,0.08,89.35,10.44,21.56,2.55
2023,4,4,19,0,0,-999,-999,-999,10.19,20.39,2.62
2023,4,4,20,0,0,-999,-999,-999,10.13,19.53,2.65
2023,4,4,21,0,0,-999,-999,-999,10.01,18.8,2.63
2023,4,4,22,0,0,-999,-999,-999,9.89,18.12,2.58
2023,4,4,23,0,0,-999,-999,-999,9.77,17.49,2.51
2023,4,5,0,0,0,-999,-999,-999,9.64,16.89,2.45
2023,4,5,1,0,0,-999,-999,-999,9.52,16.3,2.41
2023,4,5,2,0,0,-999,-999,-999,9.46,15.76,2.37
2023,4,5,3,0,0,-999,-999,-999,9.34,15.25,2.32
2023,4,5,4,0,0,-999,-999,-999,9.22,14.81,2.29
2023,4,5,5,0,0,-999,-999,-999,9.09,14.48,2.21
2023,4,5,6,87.85,88.48,0.44,0.14,81.42,9.34,16.41,1.88
2023,4,5,7,289.92,296.36,0.6,0.12,68.84,9.28,19.45,1.74
2023,4,5,8,512.2,517.05,0.69,0.13,56.32,9.28,23.42,1.17
2023,4,5,9,705.77,705.29,0.73,0.14,44.43,8.12,27.18,2.03
2023,4,5,10,848.17,843.73,0.75,0.15,34.04,7.57,28.87,1.97
2023,4,5,11,941.65,931.98,0.77,0.16,27.08,7.14,30.08,2.05
2023,4,5,12,947.33,881.06,0.73,0.16,26.47,6.84,30.87,2.27
2023,4,5,13,883.02,857.84,0.75,0.16,32.58,6.65,31.26,2.5
2023,4,5,14,754.6,689.95,0.69,0.16,42.57,6.53,31.21,2.78
2023,4,5,15,572.08,395.27,0.5,0.16,54.28,6.47,30.59,2.98
2023,4,5,16,352.98,209.44,0.39,0.16,66.73,6.71,29.4,2.81
2023,4,5,17,127.27,65.11,0.26,0.16,79.45,8.97,26.68,1.91
2023,4,5,18,4.33,4.06,0.25,0.03,89.3,8.73,23.59,2.06
2023,4,5,19,0,0,-999,-999,-999,8.12,22.8,1.98
2023,4,5,20,0,0,-999,-999,-999,8.12,22.16,1.97
2023,4,5,21,0,0,-999,-999,-999,7.75,22.25,1.55
2023,4,5,22,0,0,-999,-999,-999,7.75,22.08,1.28
2023,4,5,23,0,0,-999,-999,-999,8.24,20.83,1.63
2023,4,6,0,0,0,-999,-999,-999,8.54,19.69,2.12
2023,4,6,1,0,0,-999,-999,-999,9.22,18.72,3.03
2023,4,6,2,0,0,-999,-999,-999,9.7,18.03,3.07
2023,4,6,3,0,0,-999,-999,-999,9.83,17.36,2.61
2023,4,6,4,0,0,-999,-999,-999,9.58,16.55,2.64
2023,4,6,5,0,0,-999,-999,-999,9.34,16.07,2.65
2023,4,6,6,87.08,81.28,0.39,0.16,81.12,9.83,17.97,2.08
2023,4,6,7,290.3,281.13,0.56,0.13,68.59,9.7,20.9,1.81
2023,4,6,8,509.8,504.98,0.66,0.14,56.05,9.03,24.76,0.1
2023,4,6,9,701.42,699.43,0.72,0.15,44.13,7.69,28.55,2.11
2023,4,6,10,846.4,843.52,0.74,0.16,33.7,7.57,29.8,2.6
2023,4,6,11,919.2,915.36,0.75,0.16,26.7,7.57,30.6,2.63
2023,4,6,12,928.65,921.11,0.75,0.16,26.12,7.57,31.15,2.58
2023,4,6,13,867.25,861.46,0.75,0.15,32.31,7.51,31.34,2.58
2023,4,6,14,740.88,741.66,0.73,0.15,42.38,7.45,31.3,2.78
2023,4,6,15,560.02,565.02,0.71,0.12,54.12,7.26,30.67,2.99
2023,4,6,16,343.05,344.89,0.64,0.13,66.59,7.26,29.48,3.06
2023,4,6,17,123.48,127.19,0.5,0.17,79.3,8.79,27,2.31
2023,4,6,18,4.52,7.41,0.42,0.09,89.27,9.22,23.19,2.61
2023,4,6,19,0,0,-999,-999,-999,8.73,21.92,2.81
2023,4,6,20,0,0,-999,-999,-999,8.48,21.01,2.86
2023,4,6,21,0,0,-999,-999,-999,8.24,20.15,2.89
2023,4,6,22,0,0,-999,-999,-999,8,19.29,2.94
2023,4,6,23,0,0,-999,-999,-999,7.75,18.48,2.98
2023,4,7,0,0,0,-999,-999,-999,7.57,17.7,2.99
2023,4,7,1,0,0,-999,-999,-999,7.45,16.94,2.98
2023,4,7,2,0,0,-999,-999,-999,7.45,16.24,2.86
2023,4,7,3,0,0,-999,-999,-999,7.45,15.7,2.66
2023,4,7,4,0,0,-999,-999,-999,7.45,15.37,2.44
2023,4,7,5,0,0,-999,-999,-999,7.45,15.23,2.19
2023,4,7,6,96.38,89.91,0.41,0.16,80.82,8.24,17.01,1.76
2023,4,7,7,304.9,292.7,0.59,0.12,68.33,8,20.15,1.84
2023,4,7,8,525.88,515.41,0.67,0.13,55.78,8.06,24.16,1.69
2023,4,7,9,717.35,710.74,0.73,0.14,43.84,6.35,28.4,2.66
2023,4,7,10,858.05,852.96,0.75,0.16,33.37,6.1,29.89,2.66
2023,4,7,11,952.98,949.64,0.78,0.17,26.32,5.98,31.06,2.55
2023,4,7,12,958.65,952.07,0.77,0.17,25.77,5.92,31.92,2.53
2023,4,7,13,894.33,890.73,0.77,0.17,32.05,5.8,32.38,2.53
2023,4,7,14,765.02,765.9,0.76,0.16,42.18,5.68,32.31,2.55
2023,4,7,15,581.73,586.95,0.73,0.16,53.97,5.68,31.73,2.44
2023,4,7,16,362.2,368.3,0.68,0.17,66.45,5.8,30.55,2.24
2023,4,7,17,135.42,139.44,0.55,0.18,79.17,8.12,27.9,1.65
2023,4,7,18,5.15,7.94,0.42,0.11,89.21,7.81,24.72,1.94
2023,4,7,19,0,0,-999,-999,-999,7.32,23.26,2.17
2023,4,7,20,0,0,-999,-999,-999,7.26,21.84,2.45
2023,4,7,21,0,0,-999,-999,-999,7.2,20.52,2.67
2023,4,7,22,0,0,-999,-999,-999,7.14,19.35,2.81
2023,4,7,23,0,0,-999,-999,-999,7.14,18.33,2.84
2023,4,8,0,0,0,-999,-999,-999,7.26,17.5,2.75
2023,4,8,1,0,0,-999,-999,-999,7.26,16.86,2.59
2023,4,8,2,0,0,-999,-999,-999,7.32,16.51,2.37
2023,4,8,3,0,0,-999,-999,-999,7.32,16.26,2.18
2023,4,8,4,0,0,-999,-999,-999,7.39,15.98,2.05
2023,4,8,5,0,0,-999,-999,-999,7.39,15.85,1.88
2023,4,8,6,119.8,117.23,0.52,0.18,80.51,8.18,17.49,1.48
